CATE,bedrooms,AREA,school,price
chaoyang,1,63.1,0,61015
chaoyang,3,159.2,0,52764
chaoyang,2,112,0,51786
chaoyang,2,112,0,49108
chaoyang,3,132.99,1,48500
chaoyang,2,85,1,76471
chaoyang,3,126.49,1,71152
chaoyang,2,108.42,1,69176
fengtai,2,82.57,0,48444
fengtai,2,113.78,0,48339
fengtai,2,125,0,46400
fengtai,3,161.95,0,45385
fengtai,2,113.61,0,44011
fengtai,1,60,0,43334
fengtai,2,101.48,0,42866
fengtai,3,145.41,0,42639
fengtai,2,113.61,0,42250
fengtai,2,99.46,0,42229
fengtai,2,91.27,0,41635
fengtai,2,101,0,41585
fengtai,2,90.13,0,39388
fengtai,2,96.69,0,39301
fengtai,3,143.48,0,39030
fengtai,3,141.35,0,38911
fengtai,2,91.71,0,38709
fengtai,2,108.75,0,38621
fengtai,2,88.55,0,37268
fengtai,3,153.08,0,37236
fengtai,3,109.61,0,36311
fengtai,3,152.69,0,35366
fengtai,2,88.55,0,35009
fengtai,3,140.72,0,32690
chaoyang,1,66,0,50758
chaoyang,1,65.82,0,50137
chaoyang,3,134,0,44030
chaoyang,3,205,0,42440
chaoyang,3,121.8,0,41051
chaoyang,2,120.22,0,54068
chaoyang,2,83,0,51808
chaoyang,1,50,0,51000
chaoyang,6,228.75,0,45902
chaoyang,2,85,0,44706
chaoyang,6,323,0,29722
chaoyang,3,144,0,31250
chaoyang,2,83,0,52410
chaoyang,2,82.73,0,51372
chaoyang,1,63.39,0,51270
chaoyang,2,73.16,0,51941
chaoyang,2,121,0,49587
dongcheng,3,67.38,0,63076
dongcheng,3,88.54,0,53084
chaoyang,2,95,1,85264
haidian,3,82.45,1,80049
chaoyang,3,142.69,1,70082
chaoyang,3,140.07,1,62112
chaoyang,4,199.19,1,60244
chaoyang,2,115.22,1,58150
chaoyang,2,119.81,1,57592
fengtai,3,142,0,32043
fengtai,3,138,0,30435
fengtai,4,151,0,27815
fengtai,4,153,0,26798
dongcheng,3,171,0,81872
dongcheng,4,200.62,0,78756
dongcheng,3,137.76,0,70122
dongcheng,2,138,0,70000
dongcheng,3,133.19,0,69826
dongcheng,1,64.57,0,69692
dongcheng,3,146.52,0,69616
dongcheng,1,61,0,65574
dongcheng,3,147,0,64626
dongcheng,3,144.96,0,62776
dongcheng,1,65.1,0,58372
chaoyang,3,114.4,0,69931
chaoyang,2,49.39,0,60742
chaoyang,3,83,0,60241
chaoyang,2,110.38,0,70665
chaoyang,3,160.96,0,68340
chaoyang,2,110.93,0,67611
chaoyang,2,120.47,0,65162
chaoyang,3,138.69,0,64172
chaoyang,4,199.53,0,64151
chaoyang,3,140.9,0,63734
chaoyang,3,160.31,0,61132
chaoyang,3,138.92,0,60827
chaoyang,4,277.26,0,60593
chaoyang,1,70.15,0,60585
chaoyang,3,141.21,0,60195
chaoyang,3,143,0,60140
chaoyang,1,70.15,0,57021
chaoyang,3,165.74,0,56716
haidian,1,40.6,0,86207
haidian,2,57,0,72281
haidian,2,57.4,0,66203
haidian,2,57.4,0,64460
haidian,2,65.6,0,71647
haidian,2,63.1,0,69731
haidian,2,52.5,0,66667
haidian,2,62,0,66613
haidian,2,62,0,66130
haidian,3,77.9,0,64185
haidian,3,65.3,0,63553
haidian,1,39.85,0,77792
haidian,2,54,0,66667
haidian,2,52.9,0,63895
haidian,2,53.9,1,68646
haidian,2,57.8,1,55018
xicheng,3,113.24,1,114801
fengtai,4,198,0,75758
fengtai,2,98,0,53062
haidian,2,129.12,0,50341
haidian,3,133,0,42106
chaoyang,4,143.65,0,47059
fengtai,2,88.41,0,45244
fengtai,2,88.41,0,42982
fengtai,3,123.41,0,41326
fengtai,2,87,0,45403
fengtai,1,51.93,0,39477
fengtai,3,150.23,0,38608
fengtai,3,165.88,0,61491
fengtai,2,107.49,0,60471
fengtai,3,165.88,0,60164
fengtai,2,90.96,0,52771
chaoyang,2,106.52,0,59144
chaoyang,3,147.57,0,55567
chaoyang,3,163,0,55215
chaoyang,3,150.46,0,55165
chaoyang,3,148.41,0,54579
chaoyang,4,178,0,53371
chaoyang,3,179.42,0,50051
chaoyang,4,239.4,0,49290
chaoyang,4,187,0,47059
chaoyang,3,147.63,1,75866
chaoyang,3,159.26,1,75349
chaoyang,3,146.86,1,74902
chaoyang,3,159.39,1,74033
chaoyang,2,103.1,1,66926
chaoyang,2,96.15,1,72595
chaoyang,1,74.03,1,68891
chaoyang,4,207,1,57972
chaoyang,3,135.11,1,68833
chaoyang,2,101,1,64357
chaoyang,3,130.33,1,61767
chaoyang,3,130.33,1,61383
chaoyang,3,130.33,1,61000
chaoyang,6,231,1,60607
chaoyang,3,149.07,1,60375
chaoyang,3,150.32,1,59873
chaoyang,2,111,1,58559
chaoyang,3,148,1,56082
chaoyang,3,148.2,1,56006
chaoyang,5,196,1,53572
chaoyang,3,133.55,1,81992
chaoyang,1,71.59,1,76827
chaoyang,3,130.58,1,75050
chaoyang,3,174.52,1,74491
chaoyang,3,175,1,74286
chaoyang,3,175,1,73143
chaoyang,3,128.05,1,70286
chaoyang,3,124.71,1,66555
chaoyang,3,119.56,1,60890
chaoyang,2,114.26,0,49449
chaoyang,2,124.43,0,48220
chaoyang,3,131.74,0,48202
chaoyang,3,131.78,0,48187
chaoyang,2,124,0,47581
chaoyang,2,107,0,46262
chaoyang,3,147.82,0,43973
chaoyang,3,144.91,0,43269
chaoyang,3,144.91,0,41751
fengtai,1,63.92,0,46934
fengtai,2,79.8,0,46366
fengtai,1,112.52,0,32706
fengtai,2,112.52,0,32706
fengtai,2,107,0,29907
fengtai,2,106,0,28302
fengtai,3,80.67,0,48346
fengtai,2,56,0,45536
fengtai,2,57,0,45264
fengtai,2,58.11,0,43367
fengtai,2,56.95,0,42494
fengtai,2,61.37,0,42041
fengtai,2,61.62,0,41221
fengtai,2,63.4,0,41010
fengtai,2,61.97,0,40827
fengtai,3,90.19,0,34372
fengtai,2,57.38,0,25271
fengtai,3,76.42,0,47109
fengtai,2,60.21,0,44844
fengtai,1,47.11,0,39907
fengtai,3,125.72,0,39612
fengtai,1,47.11,0,39270
fengtai,2,121.62,0,42346
fengtai,3,157.2,0,41985
fengtai,2,54.5,0,47707
fengtai,2,58,0,41380
fengtai,2,57.2,0,38462
fengtai,3,68.7,0,37846
fengtai,2,57,0,36843
fengtai,3,118,0,50763
fengtai,3,117,0,50428
fengtai,2,102,0,49020
fengtai,2,108,0,48612
fengtai,2,105,0,47620
fengtai,1,62,0,43549
fengtai,3,167.39,0,41819
xicheng,1,57,0,100000
haidian,1,46,1,47827
haidian,2,80.72,0,46457
haidian,2,73.66,0,45480
haidian,2,73.76,0,44740
haidian,2,67,0,41792
haidian,2,65.67,0,40354
haidian,2,77.21,0,40151
haidian,3,82.49,0,40005
haidian,2,70.79,0,38424
haidian,3,83,0,37952
haidian,2,77.21,0,37819
haidian,3,82.14,0,37132
haidian,2,77.21,0,36913
haidian,2,59.88,0,44256
haidian,4,136,0,40442
haidian,2,63,0,45239
chaoyang,3,88.99,0,37645
chaoyang,2,73.14,0,37600
chaoyang,2,88,0,37500
chaoyang,2,69.7,0,37303
chaoyang,2,71.18,0,37230
chaoyang,2,87.82,0,36439
chaoyang,2,87.87,0,35849
chaoyang,2,83.25,0,33394
chaoyang,2,71.3,0,32259
fengtai,1,56.01,0,41065
chaoyang,2,104.31,0,42182
chaoyang,2,104.31,0,41703
chaoyang,2,104.34,0,41691
chaoyang,2,104.34,0,40254
chaoyang,3,129.68,0,40099
chaoyang,2,102.03,0,39891
xicheng,2,96.56,0,79951
xicheng,1,47.25,0,69842
xicheng,2,97,0,68557
xicheng,1,48.67,0,67804
xicheng,3,78.65,0,64845
xicheng,1,63.83,0,62667
xicheng,1,61.7,0,62399
xicheng,2,61.82,0,62278
xicheng,2,62.87,0,61874
xicheng,3,109.67,0,59087
xicheng,3,108.41,0,54885
xicheng,4,169.33,0,54332
xicheng,3,85.96,0,30247
xicheng,2,50.39,0,65490
xicheng,3,72,0,60973
xicheng,2,72.49,0,68976
xicheng,2,77,0,67533
xicheng,1,56.98,0,64585
xicheng,2,96.88,0,61933
xicheng,1,57,0,61404
xicheng,2,96.85,0,59887
xicheng,1,53.21,0,37587
fengtai,3,68.72,0,34634
dongcheng,2,70.2,1,78348
dongcheng,3,83,0,71687
dongcheng,2,70.2,0,71226
dongcheng,2,74.41,1,106169
shijingshan,2,59,0,30000
shijingshan,2,46.88,0,29011
fengtai,2,93.83,0,44762
fengtai,2,74.58,0,43578
fengtai,3,117.95,0,43239
fengtai,2,93.19,0,37558
haidian,2,72.55,0,62027
haidian,3,92.78,0,59281
haidian,3,96.67,0,54826
haidian,2,72.55,0,54446
haidian,2,72.55,0,54446
haidian,2,68.25,0,54213
haidian,3,91.63,1,99313
haidian,2,61.53,1,94589
haidian,2,73.3,1,91951
haidian,3,93.48,1,89966
haidian,2,64.8,1,82562
haidian,2,52.3,1,76291
haidian,3,77,1,70780
haidian,2,84.09,0,48758
haidian,2,84.35,0,43865
haidian,1,57.95,0,51769
haidian,2,77.1,0,48639
haidian,4,123.94,0,41553
haidian,4,122.37,0,39226
haidian,3,145,0,36966
haidian,2,84.67,0,49014
haidian,2,84.57,0,47299
fengtai,2,78,0,39744
fengtai,2,82.89,0,38606
fengtai,2,82.89,0,38606
fengtai,2,77.99,0,38211
fengtai,1,62.85,0,37391
fengtai,2,82.41,0,36161
fengtai,2,83,0,36145
fengtai,2,82.77,0,33829
fengtai,4,205,0,29269
fengtai,1,71.14,0,38657
fengtai,2,82.23,0,36484
fengtai,2,84.19,0,35634
fengtai,3,119.18,0,34402
fengtai,2,89.26,0,33610
fengtai,2,95.31,0,33575
fengtai,2,63.77,0,41556
fengtai,1,48.9,0,40491
fengtai,2,69,0,39131
fengtai,1,65,0,38924
fengtai,2,73.45,0,38802
fengtai,2,69.92,0,38044
fengtai,2,68.18,0,37842
fengtai,1,51.14,0,37153
fengtai,2,70.08,0,37101
fengtai,1,58.84,0,36880
fengtai,3,88.8,0,36600
fengtai,2,68.8,0,36047
fengtai,2,69.72,0,35141
fengtai,3,101.94,0,35021
fengtai,2,87.96,0,34675
fengtai,1,72.26,0,31830
fengtai,4,163.88,0,30511
fengtai,4,165.06,0,30293
fengtai,4,166,0,27109
chaoyang,2,114.32,1,75053
chaoyang,2,83.45,0,51528
chaoyang,2,74.36,0,45052
chaoyang,3,100.64,0,44714
chaoyang,3,90.93,0,43441
chaoyang,3,132,0,35607
dongcheng,2,71.39,0,49307
dongcheng,1,67,0,49254
dongcheng,1,66.88,0,46352
dongcheng,1,77.02,0,45443
dongcheng,2,93.5,0,44920
dongcheng,2,78,0,44872
dongcheng,1,67,0,44777
dongcheng,2,105.69,0,44470
dongcheng,2,71.39,0,42023
dongcheng,2,85.06,0,41148
dongcheng,3,109.97,0,40011
dongcheng,3,109.97,0,39011
dongcheng,1,71,0,25353
dongcheng,1,46,0,21740
haidian,2,82.61,1,70815
haidian,3,142.52,1,63150
haidian,3,136.43,1,63036
haidian,3,115.65,1,62084
haidian,2,95.91,1,60474
haidian,4,169,1,59054
haidian,2,95.91,1,55886
haidian,3,171.68,1,107759
haidian,3,166.71,1,104973
haidian,2,118.37,1,101378
haidian,6,372,1,71237
haidian,2,53.5,0,80374
haidian,2,53.2,1,78008
haidian,1,41.9,1,73986
haidian,1,38.1,0,81365
haidian,3,74.2,1,80863
haidian,3,82,0,73171
haidian,2,55.6,0,75540
haidian,2,87.85,0,96756
haidian,2,87.85,0,94480
haidian,3,138.29,0,92560
haidian,2,87.88,0,92172
haidian,2,88,1,88637
haidian,3,136.51,0,84243
haidian,3,137.42,0,83686
haidian,3,136.47,0,82070
haidian,1,60.99,1,81653
haidian,2,108.19,1,81339
haidian,3,135.7,0,81062
haidian,3,135.7,0,81062
haidian,1,60.39,1,78490
dongcheng,2,55.13,1,102486
dongcheng,3,63.09,1,101443
dongcheng,2,55.13,1,99765
dongcheng,3,64,1,98438
dongcheng,2,54.83,1,100128
dongcheng,2,50.3,1,99404
dongcheng,2,56.15,1,91719
dongcheng,1,16,1,146875
dongcheng,2,72.36,1,117469
dongcheng,2,76,1,111843
dongcheng,2,73,1,106850
dongcheng,2,72.41,1,104958
dongcheng,1,62.42,1,100930
dongcheng,2,76.27,1,100302
dongcheng,2,96.29,1,99699
dongcheng,2,73.54,1,98586
dongcheng,2,74.75,1,98328
dongcheng,3,100.88,1,97146
dongcheng,1,25.7,1,95331
dongcheng,3,96.58,1,94741
dongcheng,3,121.3,1,87387
dongcheng,3,121.3,1,86563
dongcheng,2,99,1,85859
dongcheng,1,32.29,0,111490
haidian,2,88,0,75000
haidian,2,60.3,0,70979
haidian,2,60,1,60000
dongcheng,2,49,1,96939
dongcheng,2,61.19,0,91519
dongcheng,3,68.47,0,87630
dongcheng,2,55.46,0,86549
dongcheng,2,58.15,1,84265
dongcheng,2,58.61,1,81898
dongcheng,2,58.15,1,75667
dongcheng,2,50.39,1,61521
fengtai,2,85.35,0,39836
fengtai,3,97.72,0,35817
fengtai,2,86.8,0,35139
fengtai,2,87,0,35058
fengtai,2,82.49,0,40005
fengtai,2,82.49,0,36369
fengtai,2,60.37,0,35283
fengtai,2,71.7,0,46026
fengtai,2,72,0,43750
fengtai,2,61.69,0,39715
fengtai,1,45,0,48889
fengtai,2,55,0,45455
fengtai,2,55.16,0,43510
fengtai,2,69.01,0,43472
fengtai,2,54.7,0,42048
fengtai,2,54.8,0,41971
fengtai,3,91.32,0,41612
fengtai,2,57.2,0,41084
fengtai,2,57.2,0,40210
fengtai,3,79.6,0,40202
fengtai,1,41.7,0,39569
fengtai,2,59.9,0,38064
fengtai,2,62.63,0,37043
fengtai,2,84.98,0,35303
fengtai,2,71.47,0,33301
fengtai,2,55.27,0,37091
fengtai,2,54.44,0,35820
fengtai,2,55.97,0,35734
fengtai,3,108,0,38889
fengtai,4,140.56,0,30948
fengtai,5,194.62,0,26719
xicheng,2,54.77,0,118679
xicheng,1,51.37,0,109014
xicheng,1,53.71,1,106126
xicheng,1,50.92,0,104085
xicheng,2,52.61,0,103593
xicheng,1,51.77,1,103342
xicheng,1,51.15,1,102640
xicheng,1,54,0,101852
xicheng,1,51.37,0,101227
xicheng,1,51.01,1,100961
xicheng,1,51.18,0,100626
xicheng,1,52.74,1,100493
xicheng,1,56.96,0,99720
xicheng,1,51.77,0,98513
xicheng,1,51.01,0,98020
xicheng,1,56.56,1,94590
xicheng,2,59.9,0,85142
xicheng,3,84.86,1,100165
xicheng,2,70,0,100000
xicheng,3,85,0,100000
xicheng,2,78.13,1,99834
xicheng,3,86,0,98256
xicheng,2,68.58,0,96238
xicheng,3,84.82,0,95497
xicheng,2,70,0,93572
xicheng,3,84.83,0,88413
xicheng,2,76,1,87500
xicheng,2,75,0,86667
xicheng,2,75,0,86534
xicheng,3,86.96,1,86247
xicheng,3,86.96,1,85442
xicheng,2,75.58,0,84679
xicheng,2,73.53,0,84048
xicheng,2,73.64,1,82564
xicheng,2,73.88,1,81213
xicheng,3,85.18,1,81005
xicheng,2,75,1,112000
xicheng,3,95,0,105264
xicheng,2,69.9,0,104435
xicheng,2,69.9,0,100859
shijingshan,2,53.59,0,32656
haidian,3,120,1,98334
haidian,2,57,1,94737
haidian,4,119.7,1,77695
xicheng,2,51.27,0,70217
shijingshan,2,117,0,50428
shijingshan,3,148,0,46284
shijingshan,2,117,0,45300
shijingshan,3,117.15,0,45242
shijingshan,2,75.4,0,45093
shijingshan,2,75.6,0,44974
shijingshan,3,146,0,44521
shijingshan,2,75.4,0,43767
shijingshan,1,40.36,0,43360
shijingshan,1,60.02,0,43319
shijingshan,1,59.41,0,43091
shijingshan,1,59.41,0,42923
shijingshan,2,93.84,0,42626
shijingshan,3,100,0,40500
shijingshan,1,60.02,0,39987
shijingshan,2,70.22,0,38451
shijingshan,2,58.2,0,37801
shijingshan,1,57,0,36492
shijingshan,2,69.28,0,35364
shijingshan,1,58,0,35345
haidian,1,55.75,1,80718
haidian,2,82.8,1,76691
haidian,3,126,1,76191
haidian,1,53.56,1,75617
haidian,1,55.75,1,75337
haidian,2,90.39,1,75230
haidian,2,74,1,74325
haidian,2,86.2,1,74246
haidian,3,128,1,71875
haidian,3,109.83,1,71019
haidian,1,79,1,70887
haidian,3,113.15,1,70703
haidian,3,141.88,1,70483
haidian,2,113,1,69027
haidian,3,92,1,68479
haidian,3,157.1,1,67983
haidian,2,98.7,1,66870
haidian,2,82.7,1,66506
haidian,1,55.63,1,59321
haidian,1,79.1,1,54362
haidian,2,100.26,1,57850
haidian,1,79.47,1,56374
haidian,1,75.76,1,55439
haidian,1,64.16,1,54552
haidian,1,75.76,1,52799
haidian,2,102.68,1,51422
haidian,1,72.64,1,50248
haidian,2,93.81,1,48503
haidian,2,101,1,46535
haidian,2,98.36,1,45751
haidian,3,140.75,1,45116
haidian,3,141.31,1,41045
haidian,5,338,1,32545
chaoyang,2,86.47,0,37008
chaoyang,2,86.19,0,35619
chaoyang,2,87,0,50000
chaoyang,1,56,0,38393
xicheng,2,135,1,120000
xicheng,3,205.51,1,114983
xicheng,3,191,1,114974
xicheng,4,259.6,1,114792
xicheng,3,205.51,1,111917
xicheng,2,135,1,111112
xicheng,2,127.18,1,99073
xicheng,3,150.29,1,96015
xicheng,2,127.18,1,78629
dongcheng,2,143.71,0,59147
dongcheng,1,64.74,0,53754
dongcheng,3,156.82,0,52290
dongcheng,2,156.82,0,52290
dongcheng,1,141,0,50710
dongcheng,2,143.71,0,50449
dongcheng,3,220,0,50000
dongcheng,2,140.62,0,49780
dongcheng,1,86.71,0,49591
dongcheng,3,277,0,49026
dongcheng,1,74,0,47298
dongcheng,2,156.82,0,44638
dongcheng,2,160,0,43750
dongcheng,3,192,0,42969
dongcheng,3,177,0,42373
dongcheng,3,219.6,0,40984
haidian,1,56.36,0,35487
chaoyang,4,287.71,0,79942
chaoyang,3,199,0,70352
chaoyang,3,88.98,0,107890
chaoyang,2,87,0,59771
shijingshan,4,90,0,37778
shijingshan,2,63.99,0,35944
shijingshan,2,67.5,0,34075
shijingshan,3,94.58,0,32248
shijingshan,2,95.36,0,35131
shijingshan,3,122.8,0,39088
shijingshan,3,122.8,0,37867
shijingshan,2,99.24,0,34765
shijingshan,2,97,0,34021
shijingshan,2,71,0,39437
shijingshan,1,63.3,0,36335
shijingshan,3,86,0,36047
shijingshan,2,72.93,0,34966
shijingshan,1,64.5,0,33334
shijingshan,2,93,0,40861
shijingshan,3,121,0,40496
shijingshan,3,121.34,0,39559
shijingshan,2,99.18,0,37811
shijingshan,2,94.74,0,35888
shijingshan,2,98,0,35205
shijingshan,2,90,0,38889
shijingshan,2,90.38,0,38726
shijingshan,2,90.51,0,38670
shijingshan,2,90.56,0,38649
shijingshan,2,89.42,1,37464
shijingshan,2,85,0,37412
shijingshan,2,90,0,37223
shijingshan,2,89,0,35956
shijingshan,2,78,0,35898
shijingshan,2,90.1,0,35517
chaoyang,3,130.56,0,61275
chaoyang,3,143.94,0,57663
chaoyang,4,167,0,52096
chaoyang,2,118.38,0,56598
chaoyang,3,230,0,56522
chaoyang,5,280.61,0,46328
fengtai,2,80,0,52375
fengtai,2,115,0,43479
fengtai,1,51.32,0,39361
fengtai,3,123.51,0,34815
fengtai,1,79.57,0,34561
fengtai,3,114,0,31579
shijingshan,1,51.67,0,36385
shijingshan,1,46.64,0,34949
shijingshan,2,64.21,0,33484
shijingshan,2,49.67,0,33220
chaoyang,2,108.45,0,59936
chaoyang,4,152,0,59211
chaoyang,4,262.81,0,57076
chaoyang,3,137.4,0,56041
chaoyang,2,131,0,55726
chaoyang,3,158.02,1,55690
chaoyang,1,68.04,0,49971
chaoyang,4,235.27,0,49731
chaoyang,1,92.79,0,49575
chaoyang,1,65.71,0,44134
chaoyang,4,184.28,0,42327
haidian,1,47.6,1,58404
haidian,2,53,0,43397
haidian,2,63.3,0,55293
haidian,2,61.8,0,56635
haidian,2,60.42,0,53129
haidian,3,69.5,0,52231
haidian,2,55.9,1,59034
haidian,3,89.87,0,75665
haidian,2,101,0,75248
haidian,2,94.2,0,74310
haidian,2,67.04,0,68616
haidian,2,95.72,0,65295
chaoyang,1,79.47,0,47314
chaoyang,1,85.56,0,44998
chaoyang,1,67,0,44777
chaoyang,3,149,0,42282
chaoyang,3,138.88,0,40323
chaoyang,2,124.39,0,36177
chaoyang,2,124.39,0,35373
haidian,1,50.31,1,91434
haidian,3,179.09,1,86549
haidian,3,176,1,82387
haidian,1,68,1,80883
haidian,2,133.27,1,78788
haidian,1,74.44,1,73886
haidian,3,156.21,1,73619
haidian,2,93.89,1,69230
fengtai,1,58.02,0,43434
fengtai,1,60.5,0,42976
xicheng,3,126,1,103175
dongcheng,1,46.45,0,77503
dongcheng,1,35.35,0,76380
dongcheng,1,42.23,0,72224
dongcheng,1,47.6,0,46219
dongcheng,1,83.46,0,41937
chaoyang,3,237.24,0,94841
shijingshan,2,108.93,0,39475
shijingshan,1,75,0,35867
dongcheng,1,55.1,1,75318
dongcheng,1,55.54,1,73821
dongcheng,1,62.78,1,73272
dongcheng,1,55,1,72728
dongcheng,2,89.49,1,72634
dongcheng,1,54,1,72223
dongcheng,1,67,1,71642
dongcheng,1,47.99,1,70849
dongcheng,1,54.41,1,69841
dongcheng,2,86.5,1,69365
dongcheng,1,61.03,1,68819
dongcheng,1,61.03,1,68819
dongcheng,1,63,1,68254
dongcheng,1,64,1,67188
dongcheng,1,76,1,67106
dongcheng,2,89.49,1,67047
dongcheng,1,61.03,1,66361
dongcheng,1,63.35,1,66299
dongcheng,1,63.35,1,66299
dongcheng,2,85,1,65883
dongcheng,1,64,1,65625
dongcheng,1,75.17,1,65186
dongcheng,1,76,1,65132
dongcheng,1,63,1,64762
dongcheng,1,63.35,1,63142
dongcheng,1,63.79,1,62706
dongcheng,1,72.25,1,62284
dongcheng,2,128,1,61719
dongcheng,1,61,1,61640
dongcheng,1,63.21,1,61383
dongcheng,1,75,1,60000
dongcheng,3,195.52,1,59841
dongcheng,1,63.79,1,59571
dongcheng,2,89.49,1,59225
dongcheng,1,71,1,59155
dongcheng,2,122,1,56558
dongcheng,2,122,1,54919
dongcheng,2,126,1,51588
dongcheng,2,122,1,49181
fengtai,3,160.34,0,48647
fengtai,2,89.98,0,44233
xicheng,3,198,0,126263
xicheng,3,175,0,94286
xicheng,3,198,1,88384
haidian,1,63,1,87302
haidian,1,72,1,83056
haidian,2,110,1,82728
haidian,1,46.13,1,81293
haidian,1,45.96,1,80505
haidian,1,76.5,1,80393
haidian,1,46.21,1,80070
haidian,2,79.49,1,75482
dongcheng,2,108,1,81482
dongcheng,1,64,1,78907
dongcheng,1,59,1,75424
dongcheng,1,68.27,1,73093
dongcheng,1,78,1,71795
dongcheng,1,61,1,70492
dongcheng,2,116.89,1,70152
dongcheng,1,68.24,1,70047
dongcheng,1,69,1,69566
dongcheng,1,60.4,1,69537
dongcheng,1,68.14,1,68976
dongcheng,1,60.4,1,67881
dongcheng,1,69.27,1,67851
dongcheng,1,60.44,1,67836
dongcheng,2,76,1,66843
dongcheng,2,67.02,1,66399
dongcheng,3,130,1,65385
dongcheng,3,155.47,1,64965
dongcheng,3,155.47,1,64322
dongcheng,2,75.74,1,63375
dongcheng,2,87.54,1,62829
dongcheng,1,65.74,1,60846
chaoyang,2,57.31,1,54092
chaoyang,2,58.48,1,52668
chaoyang,2,59.59,1,52023
chaoyang,2,58.61,1,46921
fengtai,2,113.85,0,49188
fengtai,2,87.22,0,69939
fengtai,2,92,0,68479
fengtai,3,119,0,67227
fengtai,2,76.44,0,65411
fengtai,3,139.76,0,64397
fengtai,2,118.88,0,63931
fengtai,1,60.77,0,63683
fengtai,1,60.64,0,63490
fengtai,1,48.31,0,59615
fengtai,1,61.28,0,58747
fengtai,2,57.54,0,50053
shijingshan,2,103.42,0,35777
shijingshan,1,71,0,35493
shijingshan,2,104.6,0,35373
shijingshan,2,102,0,32353
chaoyang,2,92.93,0,55957
chaoyang,3,138.53,0,55584
chaoyang,2,93,0,50538
chaoyang,1,70.47,0,50377
chaoyang,2,91.49,0,57930
haidian,2,85.76,1,76959
haidian,2,99.52,1,76367
haidian,2,90.22,1,75372
haidian,2,93,1,75269
haidian,2,86,1,73256
haidian,3,130.83,1,72614
haidian,2,90.19,1,72071
haidian,2,92.45,1,70309
haidian,2,91.22,1,69612
haidian,2,92.45,1,67064
haidian,3,125.1,1,64749
haidian,2,85.62,1,63654
haidian,2,90.04,1,58863
chaoyang,2,97.78,1,81817
chaoyang,2,98.79,1,75919
chaoyang,3,136.71,1,66930
chaoyang,4,245.52,1,48876
fengtai,1,60,0,49167
haidian,3,135.17,0,68803
haidian,3,219.76,0,68257
haidian,2,86.22,0,65531
haidian,2,124.87,0,64868
haidian,3,135,1,62223
dongcheng,2,56,0,60715
dongcheng,2,55.25,0,59729
dongcheng,3,129,0,55814
dongcheng,2,79,0,53165
dongcheng,2,74.12,0,72720
dongcheng,2,61.33,0,68482
dongcheng,2,61.83,0,67929
dongcheng,1,49.72,0,66372
dongcheng,2,62,0,66130
dongcheng,1,43.21,0,62486
dongcheng,4,113.88,0,57078
dongcheng,3,103.31,0,56142
dongcheng,4,117.46,0,52784
dongcheng,3,108,0,49075
dongcheng,2,72,0,72223
dongcheng,2,73.59,0,67945
dongcheng,2,72.29,0,67783
dongcheng,2,70.39,0,66771
dongcheng,4,137,0,53285
dongcheng,4,142,0,51409
dongcheng,3,127,0,51182
dongcheng,4,148.83,0,50394
dongcheng,4,144,0,43056
dongcheng,4,112.33,1,88846
haidian,1,69.13,0,42384
chaoyang,1,39.11,0,63667
chaoyang,2,108,0,57223
chaoyang,5,252,0,55159
chaoyang,3,161,0,45342
chaoyang,2,120.07,1,41643
haidian,2,93,0,45162
haidian,2,93,0,43549
haidian,2,99,0,40405
haidian,1,48,1,61459
haidian,2,82,1,54879
haidian,3,86,1,54652
haidian,2,82,1,51220
fengtai,3,124,0,50000
fengtai,2,102.12,0,49942
fengtai,2,85.8,0,43707
fengtai,3,123.62,0,42874
fengtai,2,100,0,42500
fengtai,1,78.73,0,38105
haidian,4,204.03,0,67638
haidian,4,224.81,0,62275
xicheng,3,175.98,1,90920
xicheng,3,182.68,1,87038
xicheng,3,178.81,1,86964
chaoyang,3,133,0,52632
chaoyang,2,118.73,0,46324
chaoyang,2,118.23,0,43137
haidian,3,164.24,0,91330
haidian,4,203.88,0,83383
haidian,3,157.33,0,81994
haidian,1,85.59,0,81786
haidian,1,85.6,0,81776
haidian,3,179.52,0,77986
haidian,6,290,0,75863
haidian,3,157.33,0,75638
haidian,1,73.71,0,74617
haidian,1,85.54,0,73650
haidian,2,85.54,0,73650
haidian,1,87,0,71265
haidian,1,90,0,70000
haidian,2,133.77,0,66906
haidian,1,85.6,0,64837
haidian,1,86.29,0,63739
haidian,4,243,0,61729
haidian,1,92.23,0,59634
xicheng,1,93.27,0,55753
xicheng,1,93.27,0,55217
xicheng,1,91.04,1,48111
haidian,3,140.59,0,60460
haidian,3,134.2,0,60358
chaoyang,3,140.09,1,59105
chaoyang,2,101.52,1,59102
chaoyang,3,140.09,1,56964
chaoyang,3,69.28,0,42581
chaoyang,2,62.41,0,40539
chaoyang,4,86,1,40117
chaoyang,3,71,0,45775
chaoyang,1,39.99,0,45012
chaoyang,1,44.32,0,47383
chaoyang,2,61.45,0,38243
chaoyang,3,59.25,0,46414
chaoyang,2,61.75,0,38057
chaoyang,1,50.52,0,46517
chaoyang,2,73.13,0,42664
chaoyang,1,52.21,1,44053
chaoyang,2,61.39,0,40398
chaoyang,2,52.19,0,45986
chaoyang,2,59.95,0,45872
chaoyang,2,58,0,44656
chaoyang,2,60.45,0,43342
chaoyang,2,65,0,44924
chaoyang,3,63.59,1,41202
